database,direction,threshold,pathway_id,pathway_name,FDR,significant,gene_count,genes
Reactome,Down,LFC0,R-HSA-5654689,PI-3K cascade:FGFR1,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-5654695,PI-3K cascade:FGFR2,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-5654710,PI-3K cascade:FGFR3,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-5654720,PI-3K cascade:FGFR4,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-5655253,Signaling by FGFR2 in disease,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-5655291,Signaling by FGFR4 in disease,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-5655302,Signaling by FGFR1 in disease,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-5655332,Signaling by FGFR3 in disease,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-74751,Insulin receptor signalling cascade,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-8853659,RET signaling,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-1660662,Glycosphingolipid metabolism,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9840310,Glycosphingolipid catabolism,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-193775,Synthesis of bile acids and bile salts via 24-hydroxycholesterol,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-1566977,Fibronectin matrix formation,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-8873719,RAB geranylgeranylation,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-2151209,Activation of PPARGC1A (PGC-1alpha) by phosphorylation,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9843743,Transcriptional regulation of brown and beige adipocyte differentiation,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9844594,Transcriptional regulation of brown and beige adipocyte differentiation by EBF2,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-1592389,Activation of Matrix Metalloproteinases,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-2160916,Hyaluronan degradation,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-73856,RNA Polymerase II Transcription Termination,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-75067,Processing of Capped Intronless Pre-mRNA,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-77595,Processing of Intronless Pre-mRNAs,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-1483255,PI Metabolism,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-3214841,PKMTs methylate histone lysines,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-427389,ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-927802,Nonsense-Mediated Decay (NMD),1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-975957,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-196108,Pregnenolone biosynthesis,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9940465,ChAHP complex assembly,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-1799339,SRP-dependent cotranslational protein targeting to membrane,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9609523,Insertion of tail-anchored proteins into the endoplasmic reticulum membrane,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-977347,Serine metabolism,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-75105,Fatty acyl-CoA biosynthesis,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-75035,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9735871,SARS-CoV-1 targets host intracellular signalling and regulatory pathways,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9954716,ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9865881,Complex III assembly,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-446353,Cell-extracellular matrix interactions,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-352230,Amino acid transport across the plasma membrane,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9958863,SLC-mediated transport of amino acids,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-75876,Synthesis of very long-chain fatty acyl-CoAs,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-8854691,Interleukin-20 family signaling,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9857492,Protein lipoylation,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-5601884,PIWI-interacting RNA (piRNA) biogenesis,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-1606322,ZBP1(DAI) mediated induction of type I IFNs,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-168927,"TICAM1, RIP1-mediated IKK complex recruitment",1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-1810476,RIP-mediated NFkB activation via ZBP1,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-3295583,TRP channels,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9615933,Postmitotic nuclear pore complex (NPC) reformation,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-1839117,Signaling by cytosolic FGFR1 fusion mutants,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-1839124,FGFR1 mutant receptor activation,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9845323,Regulation of endogenous retroelements by Piwi-interacting RNAs (piRNAs),1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-2022857,Keratan sulfate degradation,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-2534343,Interaction With Cumulus Cells And The Zona Pellucida,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-3769402,Deactivation of the beta-catenin transactivating complex,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9675151,Disorders of Developmental Biology,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-75892,Platelet Adhesion to exposed collagen,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9671793,Diseases of hemostasis,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-5635838,Activation of SMO,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-210991,Basigin interactions,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-1236382,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-1643713,Signaling by EGFR in Cancer,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-5637810,Constitutive Signaling by EGFRvIII,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-5637812,Signaling by EGFRvIII in Cancer,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-5637815,Signaling by Ligand-Responsive EGFR Variants in Cancer,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9634285,Constitutive Signaling by Overexpressed ERBB2,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9665348,Signaling by ERBB2 ECD mutants,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-388844,Receptor-type tyrosine-protein phosphatases,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-1482922,Acyl chain remodelling of PI,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9635486,Infection with Mycobacterium tuberculosis,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9637687,Suppression of phagosomal maturation,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9637690,Response of Mtb to phagocytosis,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-429914,Deadenylation-dependent mRNA decay,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-430039,mRNA decay by 5' to 3' exoribonuclease,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-1855167,Synthesis of pyrophosphates in the cytosol,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-201451,Signaling by BMP,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-162594,Early Phase of HIV Life Cycle,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9764790,Positive Regulation of CDH1 Gene Transcription,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-189085,Digestion of dietary carbohydrate,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-189200,Cellular hexose transport,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-3772470,Negative regulation of TCF-dependent signaling by WNT ligand antagonists,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9754678,SARS-CoV-2 modulates host translation machinery,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-112409,RAF-independent MAPK1/3 activation,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-5675221,Negative regulation of MAPK pathway,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9913635,Strand-asynchronous mitochondrial DNA replication,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-1475029,Reversible hydration of carbon dioxide,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-442660,SLC-mediated transport of neurotransmitters,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-375280,Amine ligand-binding receptors,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-912694,Regulation of IFNA/IFNB signaling,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9758274,Regulation of NF-kappa B signaling,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-168799,Neurotoxicity of clostridium toxins,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-1834941,STING mediated induction of host immune responses,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-3134975,Regulation of innate immune responses to cytosolic DNA,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-3270619,IRF3-mediated induction of type I IFN,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-445095,Interaction between L1 and Ankyrins,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-5576892,Phase 0 - rapid depolarisation,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-1362409,Mitochondrial iron-sulfur cluster biogenesis,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-5579029,Metabolic disorders of biological oxidation enzymes,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-389661,Glyoxylate metabolism and glycine degradation,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-975577,N-Glycan antennae elongation,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-211979,Eicosanoids,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-2142691,Synthesis of Leukotrienes (LT) and Eoxins (EX),1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-1855204,Synthesis of IP3 and IP4 in the cytosol,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-399997,Acetylcholine regulates insulin secretion,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9754560,SARS-CoV-2 modulates autophagy,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-181431,Acetylcholine binding and downstream events,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-622323,Presynaptic nicotinic acetylcholine receptors,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-622327,Postsynaptic nicotinic acetylcholine receptors,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-629594,Highly calcium permeable postsynaptic nicotinic acetylcholine receptors,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-211958,Miscellaneous substrates,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-5684264,MAP3K8 (TPL2)-dependent MAPK1/3 activation,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-933542,TRAF6 mediated NF-kB activation,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-933543,NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-937039,IRAK1 recruits IKK complex,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-975144,IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-8986944,Transcriptional Regulation by MECP2,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9022699,MECP2 regulates neuronal receptors and channels,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-71288,Creatine metabolism,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-549127,SLC-mediated transport of organic cations,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9686114,Non-canonical inflammasome activation,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9956593,Enterobacterial factors antagonize host defense,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-1266695,Interleukin-7 signaling,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-982772,Growth hormone receptor signaling,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-75109,Triglyceride biosynthesis,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-8963889,Assembly of active LPL and LIPC lipase complexes,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-8963901,Chylomicron remodeling,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-156842,Eukaryotic Translation Elongation,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-156902,Peptide chain elongation,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-192823,Viral mRNA Translation,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-2408557,Selenocysteine synthesis,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-72764,Eukaryotic Translation Termination,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-975956,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9954714,PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-373752,Netrin-1 signaling,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-3000480,Scavenging by Class A Receptors,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-190873,Gap junction degradation,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-196025,Formation of annular gap junctions,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-416993,Trafficking of GluR2-containing AMPA receptors,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-5099900,WNT5A-dependent internalization of FZD4,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-5140745,"WNT5A-dependent internalization of FZD2, FZD5 and ROR2",1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-264870,Caspase-mediated cleavage of cytoskeletal proteins,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-5223345,Miscellaneous transport and binding events,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9717189,Sensory perception of taste,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9717207,"Sensory perception of sweet, bitter, and umami (glutamate) taste",1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-71240,Tryptophan catabolism,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-196791,Vitamin D (calciferol) metabolism,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9700645,ALK mutants bind TKIs,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-110328,Recognition and association of DNA glycosylase with site containing an affected pyrimidine,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-110329,Cleavage of the damaged pyrimidine,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-110330,Recognition and association of DNA glycosylase with site containing an affected purine,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-110331,Cleavage of the damaged purine,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-171306,Packaging Of Telomere Ends,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-427359,SIRT1 negatively regulates rRNA expression,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-5334118,DNA methylation,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-68616,Assembly of the ORC complex at the origin of replication,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-73728,RNA Polymerase I Promoter Opening,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-73927,Depurination,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-73928,Depyrimidination,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-73929,"Base-Excision Repair, AP Site Formation",1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9670095,Inhibition of DNA recombination at telomere,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9710421,Defective pyroptosis,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9970672,FXIIa activates plasma kallikrein-kinin system,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9733458,Induction of Cell-Cell Fusion,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9854311,Maturation of TCA enzymes and regulation of TCA cycle,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-6783783,Interleukin-10 signaling,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-425561,Sodium/Calcium exchangers,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-6803211,TP53 Regulates Transcription of Death Receptors and Ligands,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-174403,Glutathione synthesis and recycling,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-5423646,Aflatoxin activation and detoxification,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-2485179,Activation of the phototransduction cascade,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-5689877,Josephin domain DUBs,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9927432,Developmental Lineage of Mammary Gland Myoepithelial Cells,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-6783589,Interleukin-6 family signaling,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-6788467,IL-6-type cytokine receptor ligand interactions,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-2022090,Assembly of collagen fibrils and other multimeric structures,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-216083,Integrin cell surface interactions,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-2214320,Anchoring fibril formation,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-2243919,Crosslinking of collagen fibrils,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-3000170,Syndecan interactions,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-3000178,ECM proteoglycans,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-430116,GP1b-IX-V activation signalling,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-8948216,Collagen chain trimerization,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-186797,Signaling by PDGF,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-375165,NCAM signaling for neurite out-growth,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-419037,NCAM1 interactions,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9820865,Z-decay: degradation of maternal mRNAs by zygotically expressed factors,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-446107,Type I hemidesmosome assembly,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-6793080,rRNA modification in the mitochondrion,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-8868766,rRNA processing in the mitochondrion,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-1296072,Voltage gated Potassium channels,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-112311,Neurotransmitter clearance,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-156581,Methylation,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-1362277,Transcription of E2F targets under negative control by DREAM complex,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-1362300,Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-69205,G1/S-Specific Transcription,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-111367,SLBP independent Processing of Histone Pre-mRNAs,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-77588,SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-189451,Heme biosynthesis,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-200425,Carnitine shuttle,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-174490,Membrane binding and targetting of GAG proteins,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-174495,"Synthesis And Processing Of GAG, GAGPOL Polyproteins",1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-175474,Assembly Of The HIV Virion,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-8877330,RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs),1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-2206281,Mucopolysaccharidoses,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-442742,CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-450282,MAPK targets/ Nuclear events mediated by MAP kinases,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-881907,Gastrin-CREB signalling pathway via PKC and MAPK,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9022692,Regulation of MECP2 expression and activity,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9824585,Regulation of MITF-M-dependent genes involved in pigmentation,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-450341,Activation of the AP-1 family of transcription factors,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-5621575,CD209 (DC-SIGN) signaling,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-918233,TRAF3-dependent IRF activation pathway,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9818027,NFE2L2 regulating anti-oxidant/detoxification enzymes,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9818030,NFE2L2 regulating tumorigenic genes,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9833109,Evasion by RSV of host interferon responses,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9931521,The CRY:PER:kinase complex represses transactivation by the BMAL:CLOCK (ARNTL:CLOCK) complex,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-4791275,Signaling by WNT in cancer,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-4839735,Signaling by AXIN mutants,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-4839743,Signaling by CTNNB1 phospho-site mutants,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-4839744,Signaling by APC mutants,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-4839748,Signaling by AMER1 mutants,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-5339716,Signaling by GSK3beta mutants,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-5358747,CTNNB1 S33 mutants aren't phosphorylated,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-5358749,CTNNB1 S37 mutants aren't phosphorylated,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-5358751,CTNNB1 S45 mutants aren't phosphorylated,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-5358752,CTNNB1 T41 mutants aren't phosphorylated,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-5467337,APC truncation mutants have impaired AXIN binding,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-5467340,AXIN missense mutants destabilize the destruction complex,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-5467348,Truncations of AMER1 destabilize the destruction complex,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-8934903,Receptor Mediated Mitophagy,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-422085,"Synthesis, secretion, and deacylation of Ghrelin",1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9680350,Signaling by CSF1 (M-CSF) in myeloid cells,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-400511,"Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)",1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-186763,Downstream signal transduction,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-372708,p130Cas linkage to MAPK signaling for integrins,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-512988,"Interleukin-3, Interleukin-5 and GM-CSF signaling",1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-8849471,"PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases",1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-8875555,MET activates RAP1 and RAC1,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-8875656,MET receptor recycling,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-912631,Regulation of signaling by CBL,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9006335,Signaling by Erythropoietin,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9027284,Erythropoietin activates RAS,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9735869,SARS-CoV-1 modulates host translation machinery,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-2173795,Downregulation of SMAD2/3:SMAD4 transcriptional activity,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-77286,mitochondrial fatty acid beta-oxidation of saturated fatty acids,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9683610,Maturation of nucleoprotein,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-9694631,Maturation of nucleoprotein,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-167044,Signalling to RAS,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-171007,p38MAPK events,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-198753,ERK/MAPK targets,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-432142,Platelet sensitization by LDL,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-190241,FGFR2 ligand binding and activation,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-190377,FGFR2b ligand binding and activation,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-449836,Other interleukin signaling,1,FALSE,0,""
Reactome,Down,LFC0,R-HSA-451927,Interleukin-2 family signaling,1,FALSE,0,""
